p_id,style_score,confidence_score,text_id,Time taken,Age,Sex,Ethnicity simplified,Country of birth,Employment status,Gender,round,data,label,Age_group,annotation_id,ethnicity,batch,minutes,gender_factor,new_style_score,new_confidence_score,style_comp,confidence_comp
663e5bec6ff4d08e75468e28,1,3,9213b28680b96d55aea10e2bf836b26f,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,9213b28680b96d55aea10e2bf836b26f,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,1,c3b00709a09472dacda6d17463430f17,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,c3b00709a09472dacda6d17463430f17,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,3,e1a2af82ed2e25b65915cb7d3fdf9551,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,3,e1a2af82ed2e25b65915cb7d3fdf9551,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,efc16136c64337e4fb6ffbea4725f98a,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,3,efc16136c64337e4fb6ffbea4725f98a,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,feddbbb90cde23cf9d71cc0a9ef903f5,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,4,3,feddbbb90cde23cf9d71cc0a9ef903f5,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,female,26-35,5,White,1,13,Woman,,,False,False
656c0f1618254f26a3af602e,3,2,10003,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,1,10003,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,2.0,1.0,False,True
676dcbd74fba5b642d1e2f01,4,3,10003,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,1,4,10872,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,1,4,10872,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,female,26-35,2,Other,1,21,Woman,1.0,2.0,True,False
676dcbd74fba5b642d1e2f01,4,2,10872,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,3,14847,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,2,2,14847,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,1.0,2.0,False,True
676dcbd74fba5b642d1e2f01,5,3,14847,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,1579af59b6b62baccdd0a165aa6f3a39,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,1579af59b6b62baccdd0a165aa6f3a39,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,4.0,2.0,True,True
676dcbd74fba5b642d1e2f01,5,2,1579af59b6b62baccdd0a165aa6f3a39,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,1,15b9800f0dba08119ce776df50c59be2,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,1,15b9800f0dba08119ce776df50c59be2,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,3.0,1.0,False,True
676dcbd74fba5b642d1e2f01,4,4,15b9800f0dba08119ce776df50c59be2,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,3,18806,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,4,18806,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,3.0,3.0,True,False
676dcbd74fba5b642d1e2f01,5,3,18806,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,19597,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,2,1,19597,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,female,26-35,2,Other,1,21,Woman,2.0,2.0,True,False
676dcbd74fba5b642d1e2f01,4,2,19597,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,4,1,26966,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,3,26966,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,4.0,2.0,True,False
676dcbd74fba5b642d1e2f01,3,3,26966,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,27883,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,2,1,27883,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,3.0,2.0,False,False
676dcbd74fba5b642d1e2f01,2,2,27883,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,29038,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,Non-binary,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,4,29038,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,Non-binary,26-35,2,Other,1,21,Woman,3.0,1.0,True,False
676dcbd74fba5b642d1e2f01,2,4,29038,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,Non-binary,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,1,2904,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,2904,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,3.0,1.0,True,False
676dcbd74fba5b642d1e2f01,4,2,2904,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,3462659,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,3462659,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,female,26-35,2,Other,1,21,Woman,2.0,1.0,False,False
676dcbd74fba5b642d1e2f01,2,2,3462659,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,5,3,3488128,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,3488128,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,male,26-35,2,Other,1,21,Woman,5.0,3.0,False,False
676dcbd74fba5b642d1e2f01,4,2,3488128,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,4,1,3520883,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,3520883,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,male,26-35,2,Other,1,21,Woman,4.0,1.0,True,False
676dcbd74fba5b642d1e2f01,5,2,3520883,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,3694451,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,3694451,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,male,26-35,2,Other,1,21,Woman,3.0,3.0,True,False
676dcbd74fba5b642d1e2f01,4,2,3694451,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,3837751,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,3,3837751,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,male,26-35,2,Other,1,21,Woman,5.0,2.0,False,False
676dcbd74fba5b642d1e2f01,2,2,3837751,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,4245529,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,4245529,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,female,26-35,2,Other,1,21,Woman,4.0,2.0,True,True
676dcbd74fba5b642d1e2f01,1,2,4245529,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,1,2,4267143,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,1,3,4267143,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,female,26-35,2,Other,1,21,Woman,2.0,2.0,False,False
676dcbd74fba5b642d1e2f01,1,4,4267143,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,3,4309,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,2,3,4309,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,female,26-35,2,Other,1,21,Woman,1.0,1.0,False,False
676dcbd74fba5b642d1e2f01,4,2,4309,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,4390,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,4,4390,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,female,26-35,2,Other,1,21,Woman,3.0,2.0,True,False
676dcbd74fba5b642d1e2f01,2,2,4390,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,4f893def18ff1a218060a5e89a45abc,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,1,4,4f893def18ff1a218060a5e89a45abc,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,1.0,2.0,True,False
676dcbd74fba5b642d1e2f01,4,3,4f893def18ff1a218060a5e89a45abc,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,4,2,5251e1af89354cb693f0503751420f5a,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,5,2,5251e1af89354cb693f0503751420f5a,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,5.0,2.0,True,True
676dcbd74fba5b642d1e2f01,4,2,5251e1af89354cb693f0503751420f5a,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,5c8171d522b158f3b39fdf8a56e7676c,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,1,5c8171d522b158f3b39fdf8a56e7676c,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,4.0,2.0,True,False
676dcbd74fba5b642d1e2f01,2,2,5c8171d522b158f3b39fdf8a56e7676c,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,68f9d9bf370e74cb512bf5afd543bbd4,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,1,3,68f9d9bf370e74cb512bf5afd543bbd4,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,2.0,2.0,False,False
676dcbd74fba5b642d1e2f01,4,3,68f9d9bf370e74cb512bf5afd543bbd4,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,1,3,765488,1166,51,Female,Black,United States,Part-Time,Woman,6,BLOG,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,3,765488,1244,30,Female,Mixed,United States,Full-Time,Woman,6,BLOG,male,26-35,2,Other,1,21,Woman,4.0,1.0,True,False
676dcbd74fba5b642d1e2f01,2,2,765488,2060,32,Male,White,United States,Full-Time,Man,6,BLOG,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,3,7c9ee6195a02ee2685f5b06e32f8eaf2,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,1,7c9ee6195a02ee2685f5b06e32f8eaf2,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,3.0,1.0,True,True
676dcbd74fba5b642d1e2f01,2,1,7c9ee6195a02ee2685f5b06e32f8eaf2,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,1,3,89fa9fc6eb893f27dbac9f10873d2686,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,2,2,89fa9fc6eb893f27dbac9f10873d2686,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,2.0,1.0,True,False
676dcbd74fba5b642d1e2f01,4,2,89fa9fc6eb893f27dbac9f10873d2686,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,4,2,8e5aae42da57679eccd5806bb976ddba,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,8e5aae42da57679eccd5806bb976ddba,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,5.0,2.0,False,True
676dcbd74fba5b642d1e2f01,5,4,8e5aae42da57679eccd5806bb976ddba,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,9372,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,9372,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,female,26-35,2,Other,1,21,Woman,4.0,3.0,True,False
676dcbd74fba5b642d1e2f01,4,2,9372,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,3,9477,1166,51,Female,Black,United States,Part-Time,Woman,6,PASTEL,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,4,9477,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PASTEL,male,26-35,2,Other,1,21,Woman,4.0,2.0,False,False
676dcbd74fba5b642d1e2f01,4,2,9477,2060,32,Male,White,United States,Full-Time,Man,6,PASTEL,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,4,2,99bd25c2a77487783e0392f2b03540f4,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,99bd25c2a77487783e0392f2b03540f4,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,4.0,1.0,False,False
676dcbd74fba5b642d1e2f01,2,3,99bd25c2a77487783e0392f2b03540f4,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,3,9f0ba9da10504bf6cd3cd0a05722c5b2,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,9f0ba9da10504bf6cd3cd0a05722c5b2,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,4.0,1.0,True,False
676dcbd74fba5b642d1e2f01,4,3,9f0ba9da10504bf6cd3cd0a05722c5b2,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,b09c6d4a1eb7ed580f98ebcd86a0aa89,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,1,b09c6d4a1eb7ed580f98ebcd86a0aa89,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,5.0,2.0,False,False
676dcbd74fba5b642d1e2f01,4,2,b09c6d4a1eb7ed580f98ebcd86a0aa89,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,beb87fdc77466cb204571a3ee94097be,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,beb87fdc77466cb204571a3ee94097be,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,4.0,1.0,False,False
676dcbd74fba5b642d1e2f01,2,2,beb87fdc77466cb204571a3ee94097be,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,c62829fe6a97b6bcf1fb07356edf6761,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,2,c62829fe6a97b6bcf1fb07356edf6761,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,4.0,3.0,False,False
676dcbd74fba5b642d1e2f01,5,4,c62829fe6a97b6bcf1fb07356edf6761,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,cbc609115d66c6193ed22a0347ac59a4,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,4,2,cbc609115d66c6193ed22a0347ac59a4,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,4.0,1.0,True,False
676dcbd74fba5b642d1e2f01,4,3,cbc609115d66c6193ed22a0347ac59a4,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,5,4,d85d0a741b8ca9c1c45ce48f8bfd2b2e,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,1,d85d0a741b8ca9c1c45ce48f8bfd2b2e,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,5.0,4.0,False,False
676dcbd74fba5b642d1e2f01,2,2,d85d0a741b8ca9c1c45ce48f8bfd2b2e,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,e5e66ec2dd1dc4b70ebfc1af51a677f7,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,male,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,3,e5e66ec2dd1dc4b70ebfc1af51a677f7,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,male,26-35,2,Other,1,21,Woman,3.0,1.0,True,False
676dcbd74fba5b642d1e2f01,3,2,e5e66ec2dd1dc4b70ebfc1af51a677f7,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,male,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,3,2,f0f49a9fb19179f12e02a60c732aa2be,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,3,1,f0f49a9fb19179f12e02a60c732aa2be,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,3.0,2.0,True,False
676dcbd74fba5b642d1e2f01,4,3,f0f49a9fb19179f12e02a60c732aa2be,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
656c0f1618254f26a3af602e,2,2,f8d6c9f9b159351805a2f2912425e740,1166,51,Female,Black,United States,Part-Time,Woman,6,PAN13-EN,female,46-55,1,Black,1,19,Woman,,,False,False
6627e1b9434a2e718ed099c2,1,3,f8d6c9f9b159351805a2f2912425e740,1244,30,Female,Mixed,United States,Full-Time,Woman,6,PAN13-EN,female,26-35,2,Other,1,21,Woman,2.0,2.0,False,False
676dcbd74fba5b642d1e2f01,2,4,f8d6c9f9b159351805a2f2912425e740,2060,32,Male,White,United States,Full-Time,Man,6,PAN13-EN,female,26-35,6,White,1,34,Man,,,False,False
5db0e56e95628c0011e6df82,3,3,10092,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,male,26-35,1,White,1,11,Non-binary,3.0,3.0,True,True
64788046d0fc88f991d3847c,3,3,10092,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,male,46-55,2,White,1,48,Man,3.0,4.0,True,False
66884bc1ae6c72e0b8d9e4e9,4,3,10092,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,male,46-55,5,White,1,57,Man,2.0,3.0,False,True
5db0e56e95628c0011e6df82,5,3,10c560c2300dec68e2ff10c673c5ec22,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,5.0,3.0,True,True
64788046d0fc88f991d3847c,3,3,10c560c2300dec68e2ff10c673c5ec22,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,4.0,3.0,False,True
66884bc1ae6c72e0b8d9e4e9,4,3,10c560c2300dec68e2ff10c673c5ec22,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,4.0,4.0,True,False
5db0e56e95628c0011e6df82,2,3,1131,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,female,26-35,1,White,1,11,Non-binary,2.0,1.0,True,False
64788046d0fc88f991d3847c,1,3,1131,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,female,46-55,2,White,1,48,Man,2.0,3.0,False,True
66884bc1ae6c72e0b8d9e4e9,4,2,1131,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,female,46-55,5,White,1,57,Man,2.0,3.0,False,False
5db0e56e95628c0011e6df82,3,4,14491,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,male,26-35,1,White,1,11,Non-binary,3.0,4.0,True,True
64788046d0fc88f991d3847c,3,4,14491,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,male,46-55,2,White,1,48,Man,3.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,5,4,14491,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,male,46-55,5,White,1,57,Man,3.0,4.0,False,True
5db0e56e95628c0011e6df82,4,3,17519,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,male,26-35,1,White,1,11,Non-binary,1.0,3.0,False,True
64788046d0fc88f991d3847c,3,3,17519,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,male,46-55,2,White,1,48,Man,3.0,4.0,True,False
66884bc1ae6c72e0b8d9e4e9,2,3,17519,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,male,46-55,5,White,1,57,Man,2.0,3.0,True,True
5db0e56e95628c0011e6df82,5,3,1e15aa4e325b756036346dff2731d72,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,2.0,1.0,False,False
64788046d0fc88f991d3847c,4,3,1e15aa4e325b756036346dff2731d72,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,4.0,4.0,True,False
