"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"67a94860037d989b1884257a","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","Currently none.",2,3,"Male","2904","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67a94860037d989b1884257a","I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","Currently none.",2,2,"female","b09c6d4a1eb7ed580f98ebcd86a0aa89","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67a94860037d989b1884257a","The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","Currently none.",3,4,"Female","9372","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67a94860037d989b1884257a","I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation","Concise language","PASTEL","I agree","Currently none.",5,4,"Male","26966","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67a94860037d989b1884257a","The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","Currently none.",1,4,"Male","27883","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67a94860037d989b1884257a","There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","Currently none.",1,4,"Male","10003","","67aa526060a281f0072f4432","APPROVED","Not Applicable",2025-02-10 19:24:24.94,2025-02-10 20:15:08.596,2025-02-10 20:15:09.601,2025-02-10 20:15:09.405569,3044,"C1DSW210",4,"31","Male","White","United States","United States","United States","English","No","Full-Time","https://gender-writing-style3.streamlit.app/",NA
"67aa8248b8f8ea95c8ab35ee","I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,3,4,"male","4243411","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","dd337b163ab1df5a30ee5b889880fba8","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,1,3,"Female","12314","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","3601167","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","33648","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Female","26726","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"male","3377846","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"female","5c610c13d1d6539a834ba389a1d68f9a","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Today is the day, we have our signs and our commitment. We are ready to make a stand and protest for what is right. With my friends and aquatints we will rally for a cause that has been left in the shadows . The further we get into the protest the stronger I feel about what we stand for. Witnesses will see our commitment, maybe they will ignore us, hopefully they join us.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Non-binary","7413","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The particular Perspective Silver precious metal Greeting card can be a prepaid card that's equivalent with a lot of with the atm cards a single sees these days bni kartu kredit. It provides a great chance for those who want to saving time and funds and want to be in control and also control thei...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","78b3e039c3068cae98233282064ce3d9","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","I talked to Mike last night. Mike says the hat should have worked, but since it didn't, we need to get serious. Mike told me he found out from Erika that Chelsea likes skaters with skills . I told Mike thats so ghetto, because I can kickflip and ollie almost as good as Matt, the last guy she date...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,4,4,"male","3761676","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","While I walked the countryside I imagined the story of some of the buildings I passed along my route,stone buildings can be very special and evoke some powerful emotions. You could look at a stone building and see a school or a hospital that once was. You could look at a building with turrets and dream of a princess who might have cried to be left go. You could look at a building and see the color and that might evoke some thoughts, was this a place where George Washington might have slept ? Looking at a tutor home, has a sense of gothic background maybe this is a place where black magic and sorcercery once were found.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Female","4363","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","4:50pm 5.30.04 tis time again... tis time for me to replenish my strength in the sanctuary... tis moment where singing songs of love and adoration and 'searching' and worshiping one's Pillar of Strength will rejuvnise first your spirit then your soul then the flesh... im beginning to realize once...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,3,4,"male","3469176","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","I had a break during my math class and I have to write about the most amazing thing we spent 15 minutes talking about. 1. Cooking the Books 2. Fuzzy Numbers 3. History of Imaginary Numbers 4. Solutions starting with #1  Cooking the books: Knowingly providing incorrect information in a company's f...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,3,4,"female","3832265","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","It is incredibly difficult process to market your model in this very competitive industry these times. Due to excellent rise in the market shows, comprehensive exploration has become sole guiding element to advertise the goods or brands in the market.Previously, promoting a item or brand name in ...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","5eec33948a825033d580f3239408f817","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The bird searched for food. It landed on an empty dock. It was taking in the sunset views. The trees stood tall. The sun stood glistening.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Male","5287","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","CHANGES I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast ...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,4,4,"female","4142807","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","They had all waited for the day Luke and Cindy got married. Her parents were very excited and took a lot of pictures. The groom gave a very inappropriate speach. The couple shoved cake in eachothers faces as per tradition. They danced the rest of the night away.","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,5,4,"Female","28939","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","I am so alike you In so many ways I know I'm just a copy That carries on the stains [Why] We make the same mistakes [Cause] We are one and the same [But] We leave behind the stain I cannot separate All the lies in me All that dies in me How can I live without you? [x2] I am your mirror image I'm ...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","3fa2bfb4fdf95c05ddc33de2c7498b21","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Wedding invitations play a massive role for the duration of your marriage days. Usually, you are not in make contact with with each and every single single person you want to invite to your wedding. That is why wedding invitations are responsible for at least the 70% of attendance to your wedding...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"female","56c36cac7a468e41fccd988f667b58","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","In SEO, the target that is most important is for the site you are doing to show up in the first page of Google Search. With this, and a few other sites, you will have stolen the spots in the first page which will produce greater amount of traffic. A good way to achieve this is by adding your ar...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","d7bd30702c38e2c71410d242a57602d3","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","All business owners utilizing SEO Company are faced each day with a host of decisions from the unimportant to the very important. That one aspect is among many that you will need to face and either accept and deal with or not.Since you are new, then unless you have read and learned something you ...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","5071b54772aca633099e3b54390e70fe","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The woman was celebrating the special day. Other people did as well. The costumes were bright and colorful. Everyone in the celebration was happy. Some costumes were more elaborate than others.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","34196","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","We visited the ruins on vacation. The weathering building was standing tall. The ruins require slight restoration. They took motorcycles to their trip to the ruins. We visited the man who ran the mechanical shop.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Male","16685","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Let's face it, when applying for a internet layout work, you always want to give to display your greatest foot ahead. It is that easy. Present the very best of your capabilities by exhibiting the greatest of you performs. I have the moment knowledgeable currently being turned down by not possessi...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","382b7d99b9658947ff1c559204280d96","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","A small child is having a blast on the merry go round with her mother. The child enjoys another ride with her mom. A father and daughter enjoy sharing ice scream snacks together on this warm beautiful day. A father and daughter pose for a photo with Mr. Alien. Mr. Alien enjoys being part of the family.","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"PASTEL","I agree",NA,3,1,"Male","1722","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Hey guys! From now on, i'll be using Xanga as my permanent Blogsite. This would probably be my last post. Thanks to you all! If you stil want to know what's going on with my life..Check out my Xanga.. Anyway, here's the url:  See yah there!I'm lazy. Honestly, I dunno what to write. I'm a bit conf...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"female","3411150","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","As I looked out of the helicopter at the road below, I could see why we were going in by air. The ariel views of the pyramid were breathtaking. As we got closer to land, a raven followed us the rest of the way. We landed at the pyramid in front of a door with the lovliest white light surrounding it. We finally got to go inside of the great pyramid.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,3,3,"Female","11730","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Plans for the garden are taking shape and growing! I have spent hours working in the space - getting to know the space, really. Now I have committed my ideas to paper, staked out the areas, and know the features I am going to install. The place will be pretty 'raw' the rest of this year but the c...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","3596192","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The dog found a little girl. He wanted to get a hug, and she gave him one. The little girl also loved to hug cats. Then she got her bag ready to go. She got on the bus to go to school. The girl was scared of the dog, at first. Then she saw how cute and cuddly he was! She still prefers her cat, Mittens. She also really enjoys her backpack She uses it to get on the school bus and get to school.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","35675","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Photographing is a great way to express yourself and share your world. If you learn the correct ways to take photos, it can be a wonderful way to make some extra money. This article describes some great ideas for taking beautiful photographs.Focus your shot and make sure the subject is off center...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","474e265d905cdbbe8d71fb9df418c548","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","That is} why moves like as the hanging leg elevate are so productive. It will target all of your front abdominals, the supporter and stabilizers that make up the relaxation of your core, your obliques and everything else - all in a single motion!Hang from a pull-up bar and elevate your knees to y...","2: Somewhat Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,2,4,"male","b622d8ea39e2a3879da8d41d8cea07b0","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
