"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","mapped_style","round"
"66ae39f0b2d7bee8cfdb6c9f","I hate expectations. Today, in first period, we played Jeopardy! (a cheap version that tests nothing, nor that expects the students to even hear the entire question) Anyway, last time around-we play before each test-I answered almost EVERY question for my team, thus earning all ten of us a +1 on ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"male","4321513",5,6
"66ae39f0b2d7bee8cfdb6c9f","Im interested in hearing the ideas from Rob Smith. He came to the hotel ready to proudly display his sketches. He plans on providing a great offer for the hotel guests. Now he was strapped for time so he touted his ideas for the town. His presentation was received well and people started thanking him for coming.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,3,2,"male","39699",3,6
"66ae39f0b2d7bee8cfdb6c9f","Her hair was swept over her eyes. Her hair is very curly. A beautiful monarch sits on flowers. What an amusing lizard he is. We are having fun bowling.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,2,3,"Non-binary","11123",1,6
"66ae39f0b2d7bee8cfdb6c9f","The auditorium was crowded at the presentation Fortunately my friends and I were able to sit together The presenter looked nervous at first He turned out to be very poised, interesting and fun It was totally worth going for the extra credit!","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,2,2,"female","34710",1,6
"66ae39f0b2d7bee8cfdb6c9f","Please  remember that  Friday Cat Blogging was the best blog series ever. Thank you, The ManagementIf you are going to eduate women and then subject them to  harrassment , don't expect them to keep their  mouths shut . Thank you, The Management Registrants may not [at need] use free, anonymous [u...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,1,4,"female","2482089",1,6
"66ae39f0b2d7bee8cfdb6c9f","noah  Everything I need to know about life, I learned from Noah's Ark... One : Don't miss the boat. Two : Remember that we are all in the same boat. Three: Plan ahead. It wasn't raining when Noah built the Ark. Four : Stay fit. When you're 600 yrs old, someone may ask you to build something big....","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"female","4108651",3,6
"66ae39f0b2d7bee8cfdb6c9f","The chef is preparing food for tonight. One of the recipes requires pouring liqueur into it before it is ready to serve. The guests are excited to taste his food. The food looked amazing. Those are some classy appetizers to look at.","2: Somewhat Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,2,4,"female","6820",1,6
"66ae39f0b2d7bee8cfdb6c9f","I know that you already discovered that creating your own beats is hard and not cheap. To make real high quality music you need to spend a substantial chunk of cash on a pro studio and all the necessary equipment, if you don't the results might be poor. However, it's totally obvious that not ever...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"male","c3b00709a09472dacda6d17463430f17",5,6
"66ae39f0b2d7bee8cfdb6c9f","Baby I still love you but that don’t mean much Despite the ways I’ve loved you you just can’t be touched I need to know, why you don’t love me back I need you so... Why do I keep hoping that someday you’ll change When matters of the heart just can’t be arranged I need to let go, I know you’ll nev...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,1,4,"male","4119658",1,6
"66ae39f0b2d7bee8cfdb6c9f","yea so hmm..saturday day i chilled with kim n pel then jenio came down..talked to sum ppl then decided to go to sar's with sum cool cats..it was fun except i think sar's dad got mad cause we were to loud or sumin so we left for gavin's..me n like 7 other ppl cramed into davids car..yea that was i...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"female","3648467",5,6
"66ae39f0b2d7bee8cfdb6c9f","Realty sales in Mumbai Metropolitan district (MMR) have drooped. The whole region (m sq ft) sold in MMR in December 2009 as contrasted to September 2009 quarter, has come down. Prices have increased or remained flat in some cases. This illustrates that homebuyers are holding on their requirement ...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"female","61c873be1b8f76c188e4f2d5aab73290",5,6
"66ae39f0b2d7bee8cfdb6c9f","Having just returned to the United States after 4 years in Canada, I find myself halfway between returning 'home' and embarking upon something new and strange. I can't say that I feel entirely at ease. Oh, certain aspects of my environment take on a rather deja vu quality, but I find that this ex...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,1,4,"female","3613690",1,6
"66ae39f0b2d7bee8cfdb6c9f","...but at least I know it. This weekend I visited my parents to celebrate my mothers birthday and her new job. I arrived together with the message that my grandfather had died. Wednesday will be the funeral, so I'll have to travel again. My Grandfather was 86 Years old. I met him last time early ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"male","4150189",5,6
"66ae39f0b2d7bee8cfdb6c9f","Its simplicity and its warm-hearted innocence are, on the other hand, bound to just take your breath away, ahead of the flame-throwing dragons do.The makers of Kung Fu Panda have fashioned, with equivalent attractiveness and imagination, the story of the self willed Viking boy, established to coa...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,1,4,"male","9213b28680b96d55aea10e2bf836b26f",1,6
"66ae39f0b2d7bee8cfdb6c9f","I have brought the mansion of love but havent possessed though i am sold but havent enjoyed.i suppose it all could have ended up differently but it didnt. i do harbour some feelings for you still. life has had it twists and turns. what we had was just a possibility, not a certainty. the timing di...","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,1,3,"female","4298893",1,6
"66ae39f0b2d7bee8cfdb6c9f","your heart... felt good. and so it went on, this slow progress on my thesis. Bits and pieces floating out... with trepidation, hesitation... out of the abyss of not-formed ideas and made into something solid, signifying some commitment of faith from me. so i guess i believe this, i wrote it, it's...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,1,4,"female","3314582",1,6
"66ae39f0b2d7bee8cfdb6c9f","Mr. Bush is a man (or so its claimed) who came to power via legal...but undemocratic means and later said that he prefered having a dictatorship to any other form of government (like another famous world leader that comes to mind), has pandered to the wealthiest citizens at the expence of the res...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"female","4301048",5,6
"66dcda1f8fb90528ddd5b95a","Remember to match the coloration of your frames with your pores and skin tone.To find out what skin tone you have, just pay Ralph Lauren Pas Cher tiny pay a visit to to a cosmetic's counter to uncover out.RL7033If I want to look glamorous, I will most certainly don a pair of butterfly formed Ralp...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",2,3,"male","68f9d9bf370e74cb512bf5afd543bbd4",1,6
"66dcda1f8fb90528ddd5b95a","Loosing weight is consequently 1 of the best items you may do for oneself in case you are obese. It appears like a daunting job, but for those who function at it something is feasible.Weight loss is more of a mental battle than it is a physical 1. Losing hope or receiving discouraged may be the p...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,3,"male","e5e66ec2dd1dc4b70ebfc1af51a677f7",3,6
"66dcda1f8fb90528ddd5b95a","By extracting a few of the present soil you'll be able to design a submerged flowerbed. This would permit rainfall for being accumulated and irrigate your plants concurrently totally free. Quite a few smart landscape designs range from interesting paths leading visitors concerning yard. To avoid ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",4,3,"male","99bd25c2a77487783e0392f2b03540f4",5,6
"66dcda1f8fb90528ddd5b95a","Step into a pair of Manolo Blahnik's shoes and you'll understand just why they are so sought after! Order a pair today and get ready to steal the show wherever the night takes you!","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,3,"female","4f893def18ff1a218060a5e89a45abc",3,6
"66dcda1f8fb90528ddd5b95a","The couple was walking with his friends to the pub to have fun. The couple was excited to finally arrive at the pub. There was a lot of people with interesting dance moves. Time ran quickly as everyone was having fun with friends. Some people even played games.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,3,"male","18806",1,6
"66dcda1f8fb90528ddd5b95a","The wedding reception started with a speech. The groom's party had ridden from the ceremony in a limo. The wedding party was all lined up. They took lots of pictures at the wedding reception. They all drank beer and had a fun time at the formal party.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",3,2,"Non-binary","29038",3,6
"66dcda1f8fb90528ddd5b95a","Repossesed Asset Auctions Are generally a Great deal Searchers Prize! Confiscated home's along with merchandise offered by using federal government online auctions as well as police auctions can be a treasure regarding bargain finders. There is simply a large choice of potential items, new and us...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,3,"female","1579af59b6b62baccdd0a165aa6f3a39",3,6
"66dcda1f8fb90528ddd5b95a","A story tells that two friends were walking through the desert. During some point of the journey, they had an argument, and one friend slapped the other one in the face. The one who got slapped was hurt, but without saying anything, he wrote in the sand: Today my best friend slapped me in the fac...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,2,"female","f0f49a9fb19179f12e02a60c732aa2be",3,6
"66dcda1f8fb90528ddd5b95a","Dogs are like four legged children. They express the same emotion as they do. They get happy, sad, and most of all they suffer from separation anxiety. However, what is separation anxiety and how can you tell if your dog is or has experienced it?  anxiety in dogs can be seen in how your dog behav...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,3,"female","89fa9fc6eb893f27dbac9f10873d2686",3,6
"66dcda1f8fb90528ddd5b95a","Life problems are likened to sequential mountains the success is not in the number you climbed and crossed but how you cross.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,2,"female","5c8171d522b158f3b39fdf8a56e7676c",3,6
"66dcda1f8fb90528ddd5b95a","Dad likes to show up without a shirt at the table. It is ok because its his birthday and I got him a card. Dad always looks so happy with my mom , his wife. They loved taking pictures together under the sun. I can honestly say they are both smart and the cutest couple.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,2,"male","14847",1,6
"66dcda1f8fb90528ddd5b95a","Labor Day is celebrated in the whole world with a difference in date. In the United States, it’s celebrated in September at the end of week days. Though Labor Day has its roots in the blood of working class, and it was first time observed during 1878, yet it became a federal holiday in 1894. Toda...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,2,"female","5251e1af89354cb693f0503751420f5a",3,6
"66dcda1f8fb90528ddd5b95a","Every occasion turns colorful and joyous once your gifts reach your relations in Mumbai, and is privileged to do that for you. Astonish your loved ones check out for exciting and happening gifts.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",2,2,"female","f8d6c9f9b159351805a2f2912425e740",1,6
"66dcda1f8fb90528ddd5b95a","Reason with yourself to 12 and change your mind concerning Suicide 1. Is it necessary for me to kill myself? 2. Is suicide the best option? 3. Are there no other better options 4. Is life not the most valuable possession that I have? 5. They say, “When there is life, there is hope”. Is it not tru...","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree","This was A good and pretty interesting survey.",3,1,"male","3694451",3,6
"66dcda1f8fb90528ddd5b95a","My colleague said that I looked black this morning when he saw me. But the most important thing is that he said I look cute. Haha.. Thanks.. So busy at work today, almost had no time to go to the ladies..Tomorrow will be worse. Got to clear all my backlog after not being around in the office for ...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","This was A good and pretty interesting survey.",1,4,"female","4267143",1,6
"66dcda1f8fb90528ddd5b95a","when i woke up, i felt like ass. i feel drained and sick and sleep deprived. i couldn't even move my neck. i still can't.i had eggs for breakfast but have yet to have the time to read the south beach book. i got home from work after 1 a.m. and woke up early to write articles. i'll probably be at ...","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",4,2,"male","765488",5,6
"66dcda1f8fb90528ddd5b95a","We visited the park. The statues were abstract. The subject of the statues is up to interpretation. The figures were there. We deciphered what the statues meant.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,3,"male","9477",1,6
"66dcda1f8fb90528ddd5b95a","Peru has a lot of cool traditions. Jenny wanted to see all of them, starting with seeing the alpacas. She watched local bands. She ate the local food. She hiked the mountains to get a better view of Peru.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",4,3,"female","4390",5,6
"66dcda1f8fb90528ddd5b95a","TRAVEL MACHU PICCHU PERU Welcome to ""Peru Incas Country"", Tour operator specially in Cusco and Peru. The company was create in 1997 by an enterprising women. Since that time we have been operating a different tours in the historic capital of the Inca Empire. Specialist in Adventure tours: Inka Tr...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",3,3,"male","9f0ba9da10504bf6cd3cd0a05722c5b2",3,6
"66dcda1f8fb90528ddd5b95a","hi friends,,,,this is akhil dimrii,,,(akhiii),,,,,i am a studnt of gradutation,,,i am doing bsc it ,,,,,i am new in pan.networld,,,hopee u alll ar with mee,,,,","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",2,3,"female","7c9ee6195a02ee2685f5b06e32f8eaf2",1,6
"66dcda1f8fb90528ddd5b95a","Some industries absolutely must use mobile marketing to survive, but using it well can be difficult. There are such a variety of options available that you must educate yourself to be fully able to choose the right options. Here are some excellent tips for successful mobile marketing techniques.A...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",2,3,"male","8e5aae42da57679eccd5806bb976ddba",1,6
"66dcda1f8fb90528ddd5b95a","My daughter was in a fabulous play last night about a pageant. There were many kids involved in the production. Many of the kids were getting the sets ready for each act. Plenty of singing occurred throughout the night. All of the girls had a really great time.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,3,"female","10872",1,6
"66dcda1f8fb90528ddd5b95a","I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,3,"female","4309",1,6
"66dcda1f8fb90528ddd5b95a","Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",4,2,"female","d85d0a741b8ca9c1c45ce48f8bfd2b2e",5,6
"66dcda1f8fb90528ddd5b95a","Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",5,3,"male","3488128",5,6
"66dcda1f8fb90528ddd5b95a","Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",2,2,"female","3462659",1,6
"66dcda1f8fb90528ddd5b95a","I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",4,2,"male","3520883",5,6
"66dcda1f8fb90528ddd5b95a","When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",4,3,"male","15b9800f0dba08119ce776df50c59be2",5,6
"66dcda1f8fb90528ddd5b95a","As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",4,3,"male","3837751",5,6
"66dcda1f8fb90528ddd5b95a","I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",4,3,"male","cbc609115d66c6193ed22a0347ac59a4",5,6
"66dcda1f8fb90528ddd5b95a","The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",4,3,"female","19597",5,6
"66dcda1f8fb90528ddd5b95a","If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",2,3,"male","beb87fdc77466cb204571a3ee94097be",1,6
"66dcda1f8fb90528ddd5b95a","Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree","This was A good and pretty interesting survey.",1,3,"female","4245529",1,6
"66dcda1f8fb90528ddd5b95a","Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",5,3,"female","c62829fe6a97b6bcf1fb07356edf6761",5,6
"66dcda1f8fb90528ddd5b95a","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",2,3,"male","2904",1,6
"66dcda1f8fb90528ddd5b95a","I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","This was A good and pretty interesting survey.",4,3,"female","b09c6d4a1eb7ed580f98ebcd86a0aa89",5,6
"66dcda1f8fb90528ddd5b95a","The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",4,3,"female","9372",5,6
"66dcda1f8fb90528ddd5b95a","I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",5,3,"male","26966",5,6
"66dcda1f8fb90528ddd5b95a","The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",1,3,"male","27883",1,6
"66dcda1f8fb90528ddd5b95a","There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree","This was A good and pretty interesting survey.",4,2,"male","10003",5,6
"66eb4c524a53dee8ff61c871","Our school held its anual giant book fair. The children love to color and draw. There were many books to choose from. The children were drawing a nice picture. After the book fair ended, there were a bunch of kids still drawing.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Descriptive, non-committal to either gender","PASTEL","I agree",NA,3,3,"female","14240",3,6
"66eb4c524a53dee8ff61c871","Our special outing definitely required alot of snacks. We had alot of time to kill before the start. I ran into a co worker who was sitting near by . Some people thought their jeans were super trending I guess. so glad I was able to spend this day with friends and my sister .","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts","Seems descriptive, non-committal to either side.","PASTEL","I agree",NA,3,2,"male","8230",3,6
"66eb4c524a53dee8ff61c871","This years vacation sights were amazing. We started by visiting the cathedral. We had lots of fun during the trip. I even bought a candy bar that wasn't for girls. I was so tired I could take naps for days!","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Slightly feminine in nature with the description of feelings and experience","PASTEL","I agree",NA,2,3,"male","36956",1,6
"66eb4c524a53dee8ff61c871","I went to a party for a few of my friends' crew (a sport where a team of rowers race boats) team yesterday, and like at most parties I attend where the host is not either myself or one of my friends, about half the people were cool and fun and let me and my friend Boney (whom I invited to tag alo...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Seems very masculine, sports descriptions and adjectives point to masculine experience","BLOG","I agree",NA,5,3,"male","3495919",5,6
"66eb4c524a53dee8ff61c871","Are you looking for independent video borescope inspections of aircraft engines and Auxiliary Power Units. RVI ltd offers you engine inspection , aircraft inspections, turbine inspection with knowledge and experience of 100 years in the aviation industry. RVI Ltd can be said as one of the industr...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation","All descriptors and facts, zero emotion","PAN13-EN","I agree",NA,5,4,"female","feddbbb90cde23cf9d71cc0a9ef903f5",5,6
"66eb4c524a53dee8ff61c871","We went for a hike on the beach today. The terrain was rugged and rocky on this day. We stopped to view the scenery and take pictures along the way. The cool geologic formations are what we enjoyed the most. When we reached our view, we paused to admire the ocean.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Description of events without feelings","PASTEL","I agree",NA,3,3,"male","31896",3,6
"66eb4c524a53dee8ff61c871","The people honored the memorial. They looked at the many graves of fallen soldiers Here they honored the flag. The group admired the ashes of a high ranking solider They ended the day with the Packers At the cemetery there were some people observing a soldiers lives. So many soldiers lost their lives to save ours. Some soldiers were preparing for the funeral of another soldier. There was a soldiers remains at this funeral. The soldiers house had a bird house of his favorite team in remembrance of him.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation","Describing events without feeling or emotion","PASTEL","I agree",NA,3,4,"male","16455",3,6
"66eb4c524a53dee8ff61c871","I do not harvest a deer every season. In fact, in the 12 years that I have deer hunted seriously, every season, and with great effort, I have taken a total of four deer. I consider myself a 'trophy hunter'. By that, I mean that each year I hunt for a buck that is 'better' than the last one I too...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Seems like a hyper masculine activity and somewhat masculine description","BLOG","I agree",NA,5,3,"male","4105191",5,6
"66eb4c524a53dee8ff61c871","It's important to light the candles before we eat. Afterwards, we say a little prayer to express our thanks for this lovely gathering. The food was definitely worth the trip. And the dancing was definitely the highlight of our evening. At the end of the day we got the band together and played a few tunes before saying goodbye.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Describing the experience and some of the feelings that accompanied","PASTEL","I agree",NA,2,3,"female","25256",1,6
"66eb4c524a53dee8ff61c871","As of this moment, AUD has stronger rates compared to USD. From .80 AUD last year to .90 AUD this year,the currency isn't falling but rather the USD is creating a return back.   Even though this can be happening, AUD is certainly additional superior than USD at now in time. This solely means that...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","All facts","PAN13-EN","I agree",NA,5,3,"female","39600d4852b1e5cd00252ada5686cebd",5,6
"66eb4c524a53dee8ff61c871","There's nothing we love more than to have a friend get together. We just listen to everything we have to share while we all sit on the couches We like to get comfortable as we are all the best of friends. Some of s try to listen more by pulling our ear open a little more. It is nice to have them all in the same room to share all our favorite moments of life.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,2,2,"male","34570",1,6
"66eb4c524a53dee8ff61c871","This Christmas was my baby's Benji first. Noni gave him lots of kisses. Everyone gathered together to open gifts. Beji got a stuffed animal for christmas. Benji got the perfect piggy bank and we named it rainy.","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Seems very feminine in nature, colored description of events and feelings","PASTEL","I agree",NA,1,3,"male","11191",1,6
"66eb4c524a53dee8ff61c871","When the Prophet Muhammad, blessings and peace be upon his noble soul, conquered Mecca, not a single drop of blood was shed. Almost every prisoner was forgiven in the end, and each and every one of them, enlightened by the peace and mercy radiating from the faith, reverted to Islam. The very peop...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation","Devoid of emotion","BLOG","I agree",NA,5,4,"male","3761833",5,6
